ID	Name	Category	Latitude	Longitude	Address	Rating	Total_Reviews	Location	Region
poi_1769331197801_463	HINDU TEMPLE | පංචිකාවත්ත කෝවිල | ஸ்ரீ தேவி கருமாரி அம்பாள் ஆலயம்	culture	6.933070799999999	79.8659681	198 Panchikawatta Road, Colombo	4.9	15	Colombo	negombo_tangalle
poi_1769331197801_464	Sri Sivasubramanya Kovil and Sri Karumariamman Kovil	culture	6.924928199999999	79.8525815	Reg.No:HA/06/MAT/02 Sri sivasubramanya kovil and Sri karumariamman kovil ukuwela, Kovil Street, Colombo	5	2	Colombo	negombo_tangalle
poi_1769331197801_465	ヒンドゥー寺院	culture	6.923578399999999	79.8523244	WVF2+CWP, Kumaran Ratnam Road, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331197801_466	Sri Meenakshi Sundareswarar Devasthanam	culture	6.9368435	79.8580406	126 Dias Place, Colombo	4.6	7	Colombo	negombo_tangalle
poi_1769331197801_467	Lord Shiva Temple Goonasinghepura	culture	6.9368912	79.85816319999999	g115 Dias Place, Colombo	5	6	Colombo	negombo_tangalle
poi_1769331197801_468	Kuppiyawaththa Mahā Dewālaya	culture	6.9263163	79.87250209999999	WVGC+HWR, Ananda Mawatha, Colombo	5	1	Colombo	negombo_tangalle
poi_1769331197801_469	Maligawatta Sri Siddhi vinayager Kovil (மாளிகாவ��்தை ஸ்ரீ சித்தி விநாயகர் கோவில்)(මාලිගාවත්ත ශ්‍රි සිද්ධි විනායකර් කෝවිල්)	culture	6.9332181	79.871805	55 Maligawatta Road, Colombo	3.2	13	Colombo	negombo_tangalle
poi_1769331197802_470	Dhanoosh Traders	culture	6.9379116	79.85512849999999	Peoples Park Shopping Complex, L.G.180/120, Colombo	5	3	Colombo	negombo_tangalle
poi_1769331197802_471	Sri Siva Subramanya Swami Temple Col 12	culture	6.939464900000001	79.86306239999999	109 Srimath Bandaranayake Mawatha, Colombo	5	1	Colombo	negombo_tangalle
poi_1769331199624_472	All Saints' Church	culture	6.9364311	79.86022059999999	WVP6+H3H, Hultsdorf Street, Colombo	4.7	20	Colombo	negombo_tangalle
poi_1769331199625_474	St. Joseph's College Chapel	culture	6.924813299999999	79.86048149999999	WVF6+W5H, T. B. Jayah Mawatha, Colombo	4.6	88	Colombo	negombo_tangalle
poi_1769331199625_475	St. Philip Neri's Church	culture	6.9349232	79.8517911	157 Olcott Mawatha, Colombo	4.7	227	Colombo	negombo_tangalle
poi_1769331199625_476	All Saints' Church Pettah - Church of Ceylon	culture	6.9377163	79.85445589999999	WVQ3+3QP, 88 Sri Bodhiraja Mawatha, Colombo	4.6	25	Colombo	negombo_tangalle
poi_1769331199625_477	Jesus Saves Sri Lanka	culture	6.9390884	79.8660118	545 Sri Sangaraja Mawatha, Colombo	4.7	54	Colombo	negombo_tangalle
poi_1769331199625_478	Sri Lanka Baptist Church Headquarters	culture	6.917332399999999	79.87235129999999	46 Kynsey Road, Colombo	4.8	11	Colombo	negombo_tangalle
poi_1769331199625_479	Christian Reformed Church of Sri Lanka	attraction	6.942084799999999	79.859072	WVR5+RJP, Wolfendhal Lane, Colombo	4.1	96	Colombo	negombo_tangalle
poi_1769331199625_480	St. Luke's Church - Borella	culture	6.918035100000001	79.8745477	1091 Gnanartha Pradeepa Mawatha, Colombo	4.5	98	Colombo	negombo_tangalle
poi_1769331199625_481	Christ Church, Galle Face - Church of Ceylon	culture	6.922423800000001	79.8479754	54 Sir Mohomad Macan Markar Mawatha, Colombo	4.6	102	Colombo	negombo_tangalle
poi_1769331199625_482	Dharshan	culture	6.927078600000002	79.861243	WVG6+RFQ, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331199625_483	Ammoses	culture	6.927078600000002	79.861243	WVG6+RFQ, Colombo	5	1	Colombo	negombo_tangalle
poi_1769331199625_484	St Pilipneris Church	culture	6.923882	79.86398609999999	5 Imamul aroos mawatha, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331199625_485	Revival Power Ministry Church	culture	6.925001699999998	79.8558808	141/7 Vauxhall Street, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331199625_486	sisters convent	culture	6.9226686	79.8648568	265 Deans Road, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331199625_487	Church of Our Lady of Fatima	culture	6.9225008	79.8651505	271 Ven Baddegama Wimalawansa Mawatha, Colombo	4.8	331	Colombo	negombo_tangalle
poi_1769331199625_488	Emmanuel Memorial Church, Maradana	culture	6.9331252	79.86039559999999	WVM6+752, Sri Priyadarshana Mawatha, Colombo	4.5	28	Colombo	negombo_tangalle
poi_1769331199625_489	Missionary Oblates of Mary Immaculate	culture	6.9224502	79.8653081	WVC8+X4M, Fatima Church Road, Colombo	5	1	Colombo	negombo_tangalle
poi_1769331199625_490	Reverend Conrad De Silva Ministries	culture	6.930455100000001	79.866558	No: 129/2/2 Jayantha Weerasekara Mw, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331199625_491	Christian Reformed Church (Dutch Reformed Church), Maligakanda	culture	6.926972200000001	79.8686996	55 Hikkaduwe Sri Sumangala Himi Mawatha, Colombo	5	1	Colombo	negombo_tangalle
poi_1769331201397_492	Masjidul Akbar Jumma Masjid	culture	6.9245291	79.8530445	157 Kew Road, Colombo	4.7	189	Colombo	negombo_tangalle
poi_1769331201397_493	Maradana Small Jumma Masjid	culture	6.9269913	79.86498220000001	16 Ven Baddegama Wimalawansa Mawatha, Colombo	4.6	326	Colombo	negombo_tangalle
poi_1769331201397_494	Kalandar Sahib Jummah Masjid	culture	6.9309329	79.86304249999999	WVJ7+96F, Colombo	4.6	65	Colombo	negombo_tangalle
poi_1769331201397_495	Peer Saibo Street Mosque	culture	6.9382233	79.8595252	91 Peer Saibo Street, Colombo	4.3	56	Colombo	negombo_tangalle
poi_1769331201397_496	Faizan e Madina Mosque	culture	6.940155499999999	79.8605208	No. 10, Messenger Street, Colombo 12, 10 M. J. M. Lafeer Mawatha, Colombo	4.9	51	Colombo	negombo_tangalle
poi_1769331201397_497	CCOO	culture	6.9157672	79.8656238	WV88+865, Arcadia Gardens, Colombo	1	1	Colombo	negombo_tangalle
poi_1769331201397_498	Dawatagaha Jumma Masjid	culture	6.9162234	79.8645102	Doctor CWW Kannangara Mawatha, Colombo	4.5	924	Colombo	negombo_tangalle
poi_1769331201397_499	Pomagranate mösque	culture	6.927078600000002	79.861243	WVG6+RFQ, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331201397_500	Zahira mosque	culture	6.927635999999999	79.86414599999999	16 Ven Baddegama Wimalawansa Mawatha, Colombo	3.3	3	Colombo	negombo_tangalle
poi_1769331201397_501	Al Masjidul Bukhary Thaika	culture	6.924424499999999	79.863329	25 Immamul Aroos Mawatha, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331201397_502	masjidul al falaha	culture	6.9251029	79.8641658	129 Devanampiyatissa Mawatha, Colombo	5	8	Colombo	negombo_tangalle
poi_1769331201397_503	Arnold Ratnayaka mawatte	culture	6.9240912	79.8632345	WVF7+J7Q, Immamul Aroos Mawatha, Colombo	1	1	Colombo	negombo_tangalle
poi_1769331201397_504	immamul aroos mawatte	culture	6.9231452	79.8627094	WVF7+734, Colombo	1	2	Colombo	negombo_tangalle
poi_1769331201397_505	Noordeen Center	culture	6.9237063	79.8650237	209 Deans Road, Colombo	1	1	Colombo	negombo_tangalle
poi_1769331201397_506	Masjid Near BOC Maradana	culture	6.9250929	79.8664019	79 Ven. S. Mahinda Mawatha, Colombo	5	4	Colombo	negombo_tangalle
poi_1769331201397_507	Al-Masjidhul Dheeniya Jumma Mosque	culture	6.9239652	79.8662734	33 Piyadasa Sirisena Mawatha, Colombo	4.8	4	Colombo	negombo_tangalle
poi_1769331201397_508	Masjidul Thaqwa Jumma masjid	culture	6.921761200000001	79.85851749999999	WVC5+PC2, Dawson Street, Colombo	4.6	83	Colombo	negombo_tangalle
poi_1769331201397_509	Panchikawatte Zaviya Masjid	culture	6.931713999999999	79.865312	104 Panchikawatta Road, Colombo	5	2	Colombo	negombo_tangalle
poi_1769331201397_510	Mohideen Jumma Masjid	culture	6.9325376	79.86431429999999	WVM7+2P8, Mohideen Masjid Road, Colombo	4.5	55	Colombo	negombo_tangalle
poi_1769331201397_511	Abusalih Thakiyya	culture	6.932951699999999	79.864269	251 Mohideen Masjid Road, Colombo	5	1	Colombo	negombo_tangalle
poi_1769331203194_512	Sri Lanka Philatelic Bureau	culture	6.9280856	79.85786929999999	310 McCallum Road, Colombo	4.6	122	Colombo	negombo_tangalle
poi_1769331203194_513	Sri Lankabhimanya Ranasinghe Premadasa Former President's House	culture	6.936611599999999	79.8590284	WVP5+JJR, Sucharitha Mawatha, Colombo	4.3	29	Colombo	negombo_tangalle
poi_1769331203194_514	J R Jayawardena Centre, Town Hall	culture	6.9158282	79.8612832	191 Srimath Anagarika Dharmapala Mawatha, Colombo	3.9	1136	Colombo	negombo_tangalle
poi_1769331203194_515	Dutch Museum	attraction	6.9359623	79.85163899999999	WVP2+9MJ, Prince Street, Colombo	4	495	Colombo	negombo_tangalle
poi_1769331203194_516	National Postal Museum	culture	6.9278496	79.8579237	310 McCallum Road, Colombo	4.8	12	Colombo	negombo_tangalle
poi_1769331203194_517	Bere Gardens	culture	6.921016900000001	79.86033809999999	WVC6+C44, Colombo	3.8	6	Colombo	negombo_tangalle
poi_1769331203194_518	Fayaza center of art craft	culture	6.932126099999999	79.8654464	219/1 Panchikawatta Road, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331203194_519	Henry S. Olcott Museum	culture	6.924491700000001	79.8687999	WVF9+QGV, Colombo	4	2	Colombo	negombo_tangalle
poi_1769331203194_520	Bloomi_Q	culture	6.923542899999999	79.8693681	216/1/1 Temple Road, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331203194_521	Museum of Modern and Contemporary Art Sri Lanka	culture	6.9168628	79.8588676	Park Street Mews, Park Street, Colombo	4.7	300	Colombo	negombo_tangalle
poi_1769331203194_522	Japanese museum - J R Jayawardena Centre, Town Hall	culture	6.916212199999999	79.861125	Town Hall Building, Colombo	5	1	Colombo	negombo_tangalle
poi_1769331203194_523	J. R. Jayewardene Presidential Library and Museum	culture	6.915991099999999	79.8612345	Colombo	4.9	7	Colombo	negombo_tangalle
poi_1769331203194_524	locomotive à vapeur	culture	6.932762299999998	79.85032439999999	59 McCallum Road, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331203194_525	Koch memorial clock tower	culture	6.9191352	79.8707969	Koch Memorial Clock Tower, Kynsey Road, Colombo	4.7	10	Colombo	negombo_tangalle
poi_1769331203194_526	Colombo National Museum	attraction	6.9099984	79.86091300000001	WV56+X9V, Sir Marcus Fernando Mawatha, Colombo	4.4	6240	Colombo	negombo_tangalle
poi_1769331203194_527	Old Town Hall Building and Museum	culture	6.9388726	79.85409059999999	WVQ3+GJW, Colombo	4.2	49	Colombo	negombo_tangalle
poi_1769331203194_528	Cenotaph World War I Memorial	culture	6.9129882	79.8583381	War Memorial, Colombo	4.7	24	Colombo	negombo_tangalle
poi_1769331203194_529	Дом писателя-фантаста Артура Кларка	culture	6.913987	79.867768	25 Barnes Place, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331203194_530	Kamala Mody Hall	culture	6.942568499999999	79.8594425	WVV5+2QG, Colombo	4	6	Colombo	negombo_tangalle
poi_1769331203194_531	Natural History Museum	culture	6.9111752	79.8613153	WV66+FGG, Colombo	4.3	66	Colombo	negombo_tangalle
poi_1769331204950_532	Viharamahadevi Park Aquarium	culture	6.914732700000001	79.86141719999999	WV76+VHV, Unnamed Road, Colombo	3.8	20	Colombo	negombo_tangalle
poi_1769331208426_533	Ibrahim Eating House (Beruwala Kade)	food	6.926799599999999	79.8652721	25 Ven Baddegama Wimalawansa Mawatha, Colombo	4.1	665	Colombo	negombo_tangalle
poi_1769331208426_535	Kamra Juice Bar	food	6.9195965	79.8608416	294/P Vauxhall Street, Colombo	4.3	6	Colombo	negombo_tangalle
poi_1769331208426_536	The Fab - Asiri Central Hospital	food	6.920376699999999	79.86574259999999	8 Norris Canal Road, Colombo	4.1	184	Colombo	negombo_tangalle
poi_1769331208426_537	FLOW	food	6.9207704	79.8561068	200 Union Place, Colombo	4.4	1215	Colombo	negombo_tangalle
poi_1769331208426_538	Thilhara Colombo	food	6.922385500000001	79.853865	75 Union Place, Colombo	3.7	335	Colombo	negombo_tangalle
poi_1769331208426_540	Kesel Kole gangarama | කෙසෙල් කොළේ ගංඟාරාම	food	6.9150612	79.85787119999999	72 W A D Ramanayake Mawatha, Colombo	3.2	65	Colombo	negombo_tangalle
poi_1769331208426_541	Simply Strawberries by Jagro	food	6.914717	79.85926119999999	2 Srimath Anagarika Dharmapala Mawatha, Colombo	4.5	1709	Colombo	negombo_tangalle
poi_1769331208426_542	Panino | Home of the Original Roast Paan Panini	food	6.914710899999999	79.859274	145 Srimath Anagarika Dharmapala Mawatha, Colombo	4.3	88	Colombo	negombo_tangalle
poi_1769331208426_543	The Fero	food	6.922894999999999	79.8493089	No.36, Sir James Pieris Mw, Colombo 02., Colombo	2.5	2	Colombo	negombo_tangalle
poi_1769331208426_544	Calorie Counter Restuarant	food	6.9165108	79.8705947	59 Ward Place, Colombo	4	294	Colombo	negombo_tangalle
poi_1769331208426_545	P&S (Perera & Sons) - Catholic Bookshop	food	6.919187199999999	79.8729879	Professor Nandadasa Kodagoda Road, Colombo	3.5	75	Colombo	negombo_tangalle
poi_1769331208426_546	Tacocat	food	6.9153593	79.8695012	11 Wijerama Mawatha, Colombo	4.3	82	Colombo	negombo_tangalle
poi_1769331208426_547	Shri Vani Vilas - Colombo 12	food	6.941683800000001	79.86461419999999	256 M. J. M. Lafeer Mawatha, Colombo	4.1	3843	Colombo	negombo_tangalle
poi_1769331208427_549	Nuga Gama	food	6.917841	79.84914830000001	77 Galle - Colombo Road, Colombo	4.6	1020	Colombo	negombo_tangalle
poi_1769331208427_550	In...on the Green	nightlife	6.9202077	79.8464956	2 Galle Road, Colombo	4.5	1157	Colombo	negombo_tangalle
poi_1769331208427_551	Nara Thai	food	6.9116588	79.8560727	8 Flower Road, Colombo	4.3	2335	Colombo	negombo_tangalle
poi_1769331208427_552	Kang’s Kitchen	supermarket	6.911310699999999	79.8662465	28/1 Horton Place, Colombo	4.5	1175	Colombo	negombo_tangalle
poi_1769331210190_553	CHATZ	food	6.9196583	79.8544666	121a Sir James Pieris Mawatha, Colombo	4	782	Colombo	negombo_tangalle
poi_1769331210190_554	The Beans Coffee Factory	food	6.938778900000001	79.8571509	24 Old Moor Street, Colombo	4.8	483	Colombo	negombo_tangalle
poi_1769331210190_555	Tropical Fresh Juice Bar Cafe & Good Mart	food	6.917866	79.86970769999999	02 Rockwood Place, Colombo	2.9	173	Colombo	negombo_tangalle
poi_1769331210190_556	Tea Breeze Cafe at Beira Lake	food	6.9164175	79.8527841	B, 18 Perahera Mawatha, Colombo	3.9	100	Colombo	negombo_tangalle
poi_1769331210190_557	Black Cat Cafe + Stay	food	6.915363899999999	79.8694778	11 Wijerama Mawatha, Colombo	4.4	919	Colombo	negombo_tangalle
poi_1769331210190_558	Serendiva Tea House & Boutique	food	6.910805000000001	79.86775500000002	8 Arunachalam Avenue, Horton Place, Colombo 7	4.3	12	Colombo	negombo_tangalle
poi_1769331210190_559	Saffron Kitchens	food	6.912940799999999	79.8502517	51 Saint Michaels Road, Colombo	3.6	9	Colombo	negombo_tangalle
poi_1769331210190_561	Colambo	food	6.927078600000002	79.861243	WVG6+RFQ, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331210190_562	Beddhagana spicy garden	food	6.927078600000002	79.861243	WVG6+RFQ, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331210190_563	Nippon	food	6.927078600000002	79.861243	WVG6+RFQ, Colombo	5	1	Colombo	negombo_tangalle
poi_1769331210190_565	Nugegoda	food	6.927078600000002	79.861243	WVG6+RFQ, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331210190_566	Saman Aiyage Kade	food	6.927219600000001	79.8605797	WVG6+V6P, McCallum Road, Colombo	5	1	Colombo	negombo_tangalle
poi_1769331210190_567	SIP STOP by coffee loung	food	6.927123399999999	79.8582954	Colombo Lotus Tower, AC6, Colombo	3.7	3	Colombo	negombo_tangalle
poi_1769331210191_568	Island Tea Co & Ceylon Coffee Club - Lotus Tower	food	6.927123399999999	79.8582954	Foodie Food Court Ground Floor, Colombo Lotus Tower, No 1, Colombo	4.9	8	Colombo	negombo_tangalle
poi_1769331210191_569	Coffee Lounge	food	6.926985200000001	79.8582201	320 McCallum Road, Colombo	0	0	Colombo	negombo_tangalle
poi_1769331210191_570	The Third Place	food	6.9300599	79.86146169999999	Trace Expert City, Bay 09, Colombo	4.8	12	Colombo	negombo_tangalle
poi_1769331210191_572	The kava coffee	food	6.9299631	79.8631205	267 Maradana Road, Colombo	5	6	Colombo	negombo_tangalle
poi_1769331212019_11	Best Western Elyon Colombo	nightlife	6.883532600000001	79.8763012	Baseline Road, 102A Kirulapone Avenue, Colombo	4	1175	Colombo South	negombo_tangalle
poi_1769331212020_13	Eros Cinema	attraction	6.874093200000001	79.8706783	B84, Colombo	3.9	1147	Colombo South	negombo_tangalle
poi_1769331213699_31	Best Western Elyon Colombo	nightlife	6.883532600000001	79.8763012	Baseline Road, 102A Kirulapone Avenue, Colombo	4	1175	Colombo South	negombo_tangalle
poi_1769331213700_33	Eros Cinema	attraction	6.874093200000001	79.8706783	B84, Colombo	3.9	1147	Colombo South	negombo_tangalle
poi_1769331215376_51	Best Western Elyon Colombo	nightlife	6.883532600000001	79.8763012	Baseline Road, 102A Kirulapone Avenue, Colombo	4	1175	Colombo South	negombo_tangalle
poi_1769331215376_53	Eros Cinema	attraction	6.874093200000001	79.8706783	B84, Colombo	3.9	1147	Colombo South	negombo_tangalle
poi_1769331217053_71	Best Western Elyon Colombo	nightlife	6.883532600000001	79.8763012	Baseline Road, 102A Kirulapone Avenue, Colombo	4	1175	Colombo South	negombo_tangalle
poi_1769331217053_73	Eros Cinema	attraction	6.874093200000001	79.8706783	B84, Colombo	3.9	1147	Colombo South	negombo_tangalle
poi_1769331218832_80	Sri Lanka	attraction	6.885304700000001	79.8579211	5C, 1/1 Macleod Road, Colombo	4.8	5	Colombo South	negombo_tangalle
poi_1769331218832_81	Sri Aanjaneyar Temple	culture	6.8673147	79.8661651	112a Sri Saranankara Road, Dehiwala-Mount Lavinia	4.7	678	Colombo South	negombo_tangalle
poi_1769331218832_82	Your Driver Sri Lanka	attraction	6.878906600000001	79.8654306	90/2, Peterson lane, Wellawatta, Colombo 06	4.8	61	Colombo South	negombo_tangalle
poi_1769331218832_83	Kathiresan Temple	culture	6.883632699999999	79.8592446	New Kathirasan Kovil, 333 Galle Road, Colombo	4.7	805	Colombo South	negombo_tangalle
poi_1769331218832_84	Bridge to Havelock city	attraction	6.882789300000001	79.8656263	Havelock City, Havelock Road, Colombo	0	0	Colombo South	negombo_tangalle
poi_1769331218832_85	Kumar home	attraction	6.8741547	79.8633356	VVF7+M88, Fussel's Lane, Colombo	5	1	Colombo South	negombo_tangalle
poi_1769331218832_86	Wellawatte Fishing Pier	attraction	6.8783705	79.85580300000001	VVH4+9G7, Colombo	4.8	11	Colombo South	negombo_tangalle
poi_1769331218832_87	Wellawatte beach	beach	6.876352000000001	79.85665399999999	VVG4+GMR, Colombo	4.3	77	Colombo South	negombo_tangalle
poi_1769331218832_88	O Block by Saad	attraction	6.8728516	79.8651921	65 Sangam Lane, Colombo	0	0	Colombo South	negombo_tangalle
poi_1769331218832_89	Colombo	attraction	6.8855356	79.8563465	VVP4+6G9, Melbourne Avenue, Colombo	5	1	Colombo South	negombo_tangalle
poi_1769331218832_90	දිනිත් කබ්බ දාපු හන්දිය	attraction	6.8711227	79.8621642	VVC6+CVV, Arethusa Lane, Colombo	5	3	Colombo South	negombo_tangalle
poi_1769331218832_91	Sweta's Rock	attraction	6.8858685	79.85475459999999	VVP3+8WR, Colombo	0	0	Colombo South	negombo_tangalle
poi_1769331218832_92	Isipathanaramaya Buddhist Temple	attraction	6.888842299999999	79.8656242	VVQ8+G6Q, Isipathana Road, Colombo	4.6	208	Colombo South	negombo_tangalle
poi_1769331218832_93	Marine Drive - Wellawatte	attraction	6.8705905	79.8583944	61 Marine Drive, Colombo	4.8	35	Colombo South	negombo_tangalle
poi_1769331218832_94	Aśōkārāma Temple	attraction	6.891112799999999	79.86450959999999	450/33 Thimbirigasyaya Road, Colombo	4.6	508	Colombo South	negombo_tangalle
poi_1769331218832_95	St. Mary's Church - Bambalapitiya	attraction	6.894869900000001	79.8580935	66 Lauries Road, Colombo	4.8	849	Colombo South	negombo_tangalle
poi_1769331218832_96	Wellawatha view point	attraction	6.865416299999999	79.8591927	81/A Ramakrishna Road, Colombo	4.9	8	Colombo South	negombo_tangalle
poi_1769331218832_97	Zephyra Travels	attraction	6.876751199999998	79.876678	41 Robert Gunawardena Mawatha, colombo 06	5	55	Colombo South	negombo_tangalle
poi_1769331218832_98	කළුබෝවිල වෙසක් තොරණ - Kalubovila Vesak Thorana	attraction	6.871309900000001	79.8750742	11 De Silva Road, Dehiwala-Mount Lavinia	5	1	Colombo South	negombo_tangalle
poi_1769331220604_99	Best Western Elyon Colombo	nightlife	6.883532600000001	79.8763012	Baseline Road, 102A Kirulapone Avenue, Colombo	4	1175	Colombo South	negombo_tangalle
poi_1769331220604_100	ON14 Rooftop Lounge & Bar	nightlife	6.882503	79.8559093	36, 38 Clifford Place, Colombo	4.3	1536	Colombo South	negombo_tangalle
poi_1769331220604_101	Rhythm and Blues (R&B)	nightlife	6.8926969	79.85780950000002	R. A. De Mel Mawatha, Colombo	3.8	582	Colombo South	negombo_tangalle
poi_1769331220604_102	Rotaract Club of Pilawoos	nightlife	6.8785872	79.8605774	69 Rohini Road, Colombo	0	0	Colombo South	negombo_tangalle
poi_1769331220604_103	Khalid’s crib	nightlife	6.874643	79.860441	VVF6+V54, Colombo	0	0	Colombo South	negombo_tangalle
poi_1769331220604_104	Joint Club & Restaurant	nightlife	6.885517699999999	79.8568602	PW8Q+M58, Panadura	5	1	Colombo South	negombo_tangalle
poi_1769331220604_105	Lunuu at Kittoz	food	6.886134499999999	79.866779	149, 1 Havelock Road, Colombo	5	37	Colombo South	negombo_tangalle
poi_1769331220604_106	House of Bluez	nightlife	6.8861245	79.86684400000001	149/1 Havelock Road, Colombo	0	0	Colombo South	negombo_tangalle
poi_1769331220604_107	The Velvet Room	nightlife	6.887937799999999	79.86220519999999	2B De Fonseka Road, Colombo	3.5	17	Colombo South	negombo_tangalle
poi_1769331220604_108	211商务KTV	nightlife	6.888279399999999	79.86213219999999	LK, 2a De Fonseka Road, Colombo	5	5	Colombo South	negombo_tangalle
poi_1769331220604_109	TASHAN HOOKAH & NIGHT CLUB	nightlife	6.888967999999999	79.8590605	R.A, TASHAN HOOKAH & NIGHT CLUB.15, 05 R.A.Del Mawatha	5	47	Colombo South	negombo_tangalle
poi_1769331220604_110	Atlantic Night Club	nightlife	6.888500100000001	79.8573358	237 Galle Road, Colombo	4.3	16	Colombo South	negombo_tangalle
poi_1769331220604_111	Club Whiskey	nightlife	6.8881922	79.8545104	Club Whiskey, 39 Shrubbery Garden Road, Colombo	3.9	11	Colombo South	negombo_tangalle
poi_1769331220604_112	Funky Night Club	nightlife	6.8910064	79.8635867	172 Havelock Road, Colombo	5	2	Colombo South	negombo_tangalle
poi_1769331220604_113	Atlantic Night Club	nightlife	6.8907985	79.8564521	237 Galle Road, Colombo	4.6	8	Colombo South	negombo_tangalle
poi_1769331220604_114	Seven Lounge	nightlife	6.891044000000001	79.8686728	7 Fife Road, Colombo	4.7	7	Colombo South	negombo_tangalle
poi_1769331220604_115	Vu Resto-Bar	food	6.8835685	79.8762354	102, Baseline Road,, Colombo 5	4.1	127	Colombo South	negombo_tangalle
poi_1769331220604_116	Peacock Grand Bollywood	nightlife	6.894148599999999	79.8571575	20/B 2/1 Duplication Road	4	5	Colombo South	negombo_tangalle
poi_1769331220605_118	Planet Bollywood	nightlife	6.892640099999999	79.8535242	VVV3+3C2, Colombo Plan Road, Colombo	4	6	Colombo South	negombo_tangalle
poi_1769331222367_119	Best Western Elyon Colombo	spa	6.883532600000001	79.8763012	Baseline Road, 102A Kirulapone Avenue, Colombo	4	1175	Colombo South	negombo_tangalle
poi_1769331222367_120	ON14 Rooftop Lounge & Bar	nightlife	6.882503	79.8559093	36, 38 Clifford Place, Colombo	4.3	1536	Colombo South	negombo_tangalle
poi_1769331222367_122	Beach Wadiya	nightlife	6.877983299999999	79.8564576	Marine Drive, Colombo	4	1255	Colombo South	negombo_tangalle
poi_1769331222367_123	Omega Regency . Colombo	nightlife	6.8692199	79.86218869999999	06 Galle Road, Colombo	3.8	230	Colombo South	negombo_tangalle
poi_1769331222367_124	Chillax Garden Pub	nightlife	6.877788000000001	79.8570604	VVH4+4R7, Colombo	4.2	1255	Colombo South	negombo_tangalle
poi_1769331222368_125	Arethusa Wine Stores	nightlife	6.8745062	79.8611572	118 A Galle Road, Colombo	5	2	Colombo South	negombo_tangalle
poi_1769331222368_126	New City Bar and Restaurant	nightlife	6.8754889	79.8655143	Manning Place, Colombo	3.9	75	Colombo South	negombo_tangalle
poi_1769331222368_127	Kinross Bar & Restaurant	nightlife	6.877274900000001	79.8567345	10 Marine Drive, Colombo	4	1	Colombo South	negombo_tangalle
poi_1769331222368_128	Shoulders By Harpos	nightlife	6.882915400000001	79.8674819	Havelock City Mall, Havelock Road, Colombo	4.8	1044	Colombo South	negombo_tangalle
poi_1769331222368_129	RIYANA COOL BAR & RESTAURAN	nightlife	6.8741173	79.85985819999999	VVF5+JWX, 31st Lane, Colombo	0	0	Colombo South	negombo_tangalle
poi_1769331222368_130	Tha Main	nightlife	6.8826039	79.868161	Havelock City, Havelock Road, Colombo	0	0	Colombo South	negombo_tangalle
poi_1769331222368_131	KIKU Colombo	food	6.8870578	79.8611785	Layards Road, Colombo	4.4	745	Colombo South	negombo_tangalle
poi_1769331222368_132	Roy's Bar & Restaurant	nightlife	6.883953599999999	79.8554584	VVM4+H5P, Colombo	5	2	Colombo South	negombo_tangalle
poi_1769331222368_133	Lunuu at Kittoz	food	6.886134499999999	79.866779	149, 1 Havelock Road, Colombo	5	37	Colombo South	negombo_tangalle
poi_1769331222368_134	BOND HOOKAH LOUNGE	nightlife	6.887478500000001	79.85974949999999	No 6 R. A. De Mel Mawatha, Colombo	4.3	6	Colombo South	negombo_tangalle
poi_1769331222368_135	The Velvet Room	nightlife	6.887937799999999	79.86220519999999	2B De Fonseka Road, Colombo	3.5	17	Colombo South	negombo_tangalle
poi_1769331222368_136	MY Bar	nightlife	6.885632299999999	79.8682493	No 16 Park Road, Colombo	4.6	36	Colombo South	negombo_tangalle
poi_1769331222368_137	Kawaleo Wine Stores	nightlife	6.885125899999999	79.8552024	33 Melbourne Avenue, Colombo	4.6	5	Colombo South	negombo_tangalle
poi_1769331222368_138	La Vista Rooftop Bar	nightlife	6.8855377	79.85514289999999	Rooftop Bar The Ocean, 40 Melbourne Avenue, Colombo	4.2	125	Colombo South	negombo_tangalle
poi_1769331224115_139	Bambalapitiya Grounds (Bambalapitiya Flat Ground)	attraction	6.883688299999999	79.85748640000001	VVM4+FXH, Colombo	4.2	47	Colombo South	negombo_tangalle
poi_1769331224115_140	Henry Pedris Childrens Park	attraction	6.885619900000001	79.86669610000001	VVP8+6MW, Colombo	4	1	Colombo South	negombo_tangalle
poi_1769331224115_141	.	attraction	6.8882502	79.8675009	878, Colombo	0	0	Colombo South	negombo_tangalle
poi_1769331224115_142	Preserve Bouquet Sri Lanka	attraction	6.8915971	79.86165009999999	Fibretec, No 64 Vajira Road	5	1	Colombo South	negombo_tangalle
